,Virginia,California,Florida,Arizona,New Jersey,Texas,New York,Michigan,Colorado,Nevada,Washington,Massachusetts,Illinois,Tennessee,Georgia,Missouri,South Carolina,Idaho,North Carolina,Rhode Island,West Virginia,Hawaii,Oregon,Utah,Pennsylvania,the District of Columbia,Vermont,Montana,Ohio,Maine,Wyoming,New Hampshire,Alabama,Maryland,Indiana,Connecticut,Oklahoma,New Mexico,Wisconsin,South Dakota,Iowa,Alaska,Kansas,Minnesota,Nebraska,North Dakota,Louisiana,Arkansas,Delaware,Kentucky,Mississippi
2008-12-01,257708.0,355111.0,191207.0,192372.0,347515.0,142823.0,265212.0,121907.0,237397.0,214507.0,285823.0,329112.0,207250.0,148747.0,164174.0,141362.0,168725.0,193713.0,175582.0,265972.0,99607.0,511537.0,264938.0,245842.0,175483.0,422413.0,238125.0,221505.0,129040.0,205195.0,215280.0,236907.0,138960.0,311600.0,123506.0,288260.0,109680.0,189419.0,166603.0,161469.0,128355.0,241938.0,130287.0,198556.0,132451.0,,155629.0,114120.0,260800.0,119872.0,117045.0
2009-01-01,255827.0,348021.0,187227.0,187112.0,345393.0,142301.0,263722.0,119592.0,236596.0,207640.0,283197.0,326980.0,203977.0,148201.0,162100.0,140731.0,167524.0,191649.0,174671.0,262225.0,99891.0,508654.0,262654.0,243097.0,174675.0,422122.0,237956.0,221420.0,128133.0,203823.0,215344.0,236092.0,138536.0,308435.0,123137.0,286362.0,109490.0,188849.0,164900.0,161780.0,128147.0,241705.0,129822.0,196859.0,131942.0,170088.0,155284.0,113738.0,259494.0,119784.0,116711.0
2009-02-01,254100.0,343574.0,183795.0,184425.0,343582.0,142159.0,262480.0,117358.0,236240.0,202908.0,280373.0,324849.0,201641.0,147817.0,160375.0,140342.0,166558.0,189263.0,174102.0,258852.0,100075.0,504264.0,259983.0,240569.0,174252.0,422538.0,237764.0,220955.0,127172.0,202675.0,215211.0,234965.0,137983.0,304843.0,122823.0,285358.0,109198.0,188124.0,163939.0,161705.0,127872.0,242148.0,129657.0,195259.0,131716.0,170260.0,155233.0,113266.0,258103.0,119767.0,116371.0
2009-03-01,252403.0,339552.0,180482.0,181445.0,341678.0,142166.0,261359.0,115276.0,235972.0,197734.0,277473.0,322619.0,199188.0,147403.0,158854.0,140040.0,165798.0,186861.0,173638.0,255497.0,100262.0,500523.0,257447.0,238018.0,174084.0,422245.0,237452.0,220639.0,126392.0,201452.0,214697.0,234063.0,137479.0,301191.0,122695.0,283731.0,109016.0,186640.0,163044.0,161549.0,127663.0,242724.0,129585.0,193277.0,132034.0,170252.0,155191.0,112786.0,256464.0,119699.0,116124.0
2009-04-01,250965.0,335514.0,177119.0,178218.0,339011.0,142252.0,260424.0,113625.0,235755.0,192637.0,273526.0,320817.0,197988.0,146821.0,157142.0,139703.0,165050.0,184467.0,173103.0,253199.0,100069.0,496332.0,254593.0,236261.0,173953.0,419202.0,236972.0,220110.0,125948.0,200449.0,213999.0,232108.0,136784.0,297515.0,122522.0,282337.0,108878.0,185539.0,163077.0,161062.0,127570.0,242975.0,129830.0,191607.0,132289.0,170051.0,155405.0,112317.0,254994.0,119562.0,115979.0
2009-05-01,249696.0,331560.0,173912.0,174469.0,336360.0,142282.0,259533.0,112175.0,235418.0,186254.0,270257.0,319776.0,196120.0,146065.0,155399.0,139237.0,164123.0,182268.0,172343.0,251039.0,99850.0,492041.0,252174.0,234236.0,173635.0,415439.0,236787.0,219616.0,125672.0,198245.0,213470.0,230293.0,136160.0,294153.0,122369.0,279894.0,109004.0,184511.0,162614.0,160636.0,127520.0,242426.0,129970.0,190388.0,132685.0,169593.0,155464.0,111989.0,253166.0,119329.0,115757.0
2009-06-01,248463.0,328310.0,170897.0,171617.0,333751.0,142241.0,258506.0,110838.0,235045.0,179868.0,267534.0,319129.0,194863.0,145339.0,153814.0,138594.0,162967.0,180441.0,171526.0,249372.0,99629.0,486515.0,249722.0,232403.0,173230.0,413339.0,236376.0,218753.0,125400.0,196626.0,213098.0,228973.0,135494.0,291640.0,122227.0,277730.0,109185.0,184752.0,162179.0,160208.0,127394.0,241915.0,130137.0,189683.0,132808.0,169081.0,155538.0,111766.0,251685.0,119110.0,115445.0
2009-07-01,247353.0,326112.0,168457.0,169217.0,331469.0,142261.0,257464.0,109761.0,234449.0,173721.0,265815.0,318617.0,193593.0,144671.0,152590.0,137899.0,162010.0,178597.0,170757.0,247578.0,99373.0,481540.0,247308.0,230716.0,172819.0,410554.0,235571.0,217772.0,125004.0,194886.0,212693.0,227970.0,134891.0,289028.0,121921.0,275418.0,109352.0,184270.0,161544.0,159694.0,127314.0,241394.0,130189.0,189140.0,132951.0,168763.0,155405.0,111510.0,250445.0,118870.0,115199.0
2009-08-01,246211.0,324153.0,166119.0,166945.0,329545.0,142050.0,256323.0,108630.0,233943.0,169261.0,264137.0,318066.0,192403.0,144173.0,151551.0,137342.0,161315.0,176812.0,169839.0,246308.0,99203.0,478159.0,245464.0,229118.0,172312.0,408379.0,234353.0,216627.0,124574.0,194347.0,212028.0,227042.0,134238.0,286815.0,121592.0,274030.0,109511.0,184023.0,161129.0,159240.0,127194.0,240957.0,130207.0,188651.0,133028.0,169087.0,155099.0,111161.0,249711.0,118663.0,114841.0
2009-09-01,245134.0,322682.0,163976.0,164882.0,327944.0,141841.0,255456.0,107658.0,233547.0,165806.0,262710.0,317775.0,190489.0,143753.0,150507.0,136810.0,160664.0,174850.0,169071.0,245593.0,98261.0,473287.0,244209.0,227548.0,171867.0,405458.0,233340.0,215548.0,124203.0,193665.0,211327.0,225915.0,133635.0,284253.0,121257.0,272716.0,109625.0,183008.0,160599.0,158761.0,127080.0,240510.0,130160.0,187939.0,133313.0,169588.0,154767.0,110759.0,248967.0,118424.0,114461.0
2009-10-01,244222.0,322171.0,162229.0,162634.0,326847.0,141574.0,254806.0,106470.0,233409.0,163707.0,261824.0,317499.0,188750.0,143446.0,149421.0,136442.0,160051.0,173245.0,168456.0,245246.0,97343.0,467915.0,243318.0,226125.0,171605.0,402530.0,232705.0,214941.0,123959.0,192985.0,210641.0,225005.0,133154.0,282525.0,120979.0,271706.0,109643.0,183011.0,160068.0,158418.0,126949.0,240069.0,130191.0,187062.0,133730.0,169948.0,154443.0,110406.0,248331.0,118277.0,114015.0
2009-11-01,243870.0,323891.0,161229.0,162307.0,326139.0,141706.0,254430.0,105534.0,233542.0,161980.0,261427.0,317649.0,187093.0,143155.0,148453.0,136395.0,159599.0,171973.0,168085.0,245474.0,96329.0,463486.0,242432.0,225235.0,171620.0,402055.0,232157.0,214333.0,123643.0,192183.0,209883.0,224543.0,132767.0,281224.0,120846.0,270120.0,109801.0,182581.0,159466.0,158109.0,126862.0,240135.0,130223.0,186216.0,134037.0,169672.0,154391.0,110270.0,247637.0,118177.0,113693.0
2009-12-01,243987.0,326494.0,160389.0,162385.0,325965.0,141849.0,254153.0,104663.0,233840.0,160068.0,261032.0,318437.0,186552.0,142958.0,147686.0,136557.0,159347.0,171386.0,167652.0,245591.0,96099.0,463640.0,241697.0,224529.0,171751.0,404126.0,231769.0,213746.0,123359.0,191821.0,209438.0,224381.0,132444.0,280469.0,120790.0,268742.0,109928.0,182211.0,159025.0,158073.0,126796.0,240511.0,130180.0,185857.0,134486.0,169443.0,154138.0,110243.0,246857.0,118199.0,113444.0
2010-01-01,244523.0,328648.0,159720.0,162408.0,325936.0,141848.0,253929.0,104169.0,234510.0,159236.0,259676.0,319758.0,185654.0,142863.0,146891.0,136555.0,159224.0,170297.0,167257.0,246855.0,96057.0,465753.0,240872.0,223676.0,172063.0,406523.0,231430.0,212846.0,123060.0,191546.0,209191.0,224467.0,132282.0,280167.0,120724.0,267368.0,110138.0,182003.0,158976.0,158233.0,126810.0,241356.0,130089.0,185721.0,134990.0,169440.0,154148.0,110384.0,246432.0,118167.0,113330.0
2010-02-01,244961.0,329028.0,159099.0,161199.0,326026.0,141818.0,253961.0,103579.0,235172.0,158374.0,258402.0,321328.0,185313.0,142783.0,146246.0,136283.0,158990.0,169544.0,166802.0,247928.0,96168.0,470289.0,240244.0,222874.0,172451.0,406582.0,231247.0,212158.0,123013.0,191557.0,209279.0,224184.0,132148.0,279548.0,120780.0,266889.0,110254.0,182059.0,159209.0,158297.0,126892.0,241408.0,129895.0,185913.0,135421.0,169435.0,154162.0,110471.0,246316.0,118137.0,113287.0
2010-03-01,245411.0,330222.0,158729.0,160046.0,325840.0,141906.0,254041.0,103274.0,235687.0,157625.0,257299.0,322410.0,184080.0,142814.0,145757.0,136255.0,158672.0,168345.0,166488.0,249125.0,96487.0,472140.0,240132.0,222195.0,173001.0,405701.0,231378.0,211942.0,122951.0,192128.0,209342.0,223650.0,131805.0,279243.0,120809.0,267085.0,110475.0,182409.0,159541.0,158437.0,127164.0,241617.0,129996.0,186536.0,135464.0,169170.0,154431.0,110594.0,246314.0,118213.0,113199.0
2010-04-01,245895.0,331702.0,158363.0,159716.0,325653.0,142211.0,254521.0,103185.0,235698.0,156223.0,257665.0,323607.0,184513.0,142871.0,145626.0,136503.0,158498.0,167753.0,166397.0,248831.0,96806.0,474973.0,239906.0,221931.0,173469.0,407463.0,231474.0,211857.0,123012.0,193309.0,209519.0,222960.0,131345.0,279008.0,121025.0,268124.0,110776.0,181858.0,159829.0,158572.0,127383.0,241764.0,130096.0,187129.0,135962.0,168863.0,154501.0,110655.0,245971.0,118382.0,113045.0
2010-05-01,246225.0,333282.0,157813.0,158986.0,325238.0,142450.0,254907.0,103417.0,235198.0,154955.0,258043.0,324202.0,183956.0,142965.0,145442.0,136722.0,158475.0,167076.0,166373.0,248207.0,97089.0,475198.0,239070.0,221520.0,173711.0,412048.0,231598.0,212184.0,123012.0,194219.0,209847.0,222535.0,130831.0,279313.0,121058.0,268761.0,111085.0,181365.0,159967.0,158888.0,127521.0,242459.0,130310.0,187594.0,136213.0,168875.0,154679.0,110738.0,245734.0,118547.0,112831.0
2010-06-01,246017.0,332569.0,156964.0,158069.0,324605.0,142422.0,255482.0,103659.0,234361.0,154583.0,257539.0,324739.0,184576.0,142888.0,145088.0,136496.0,158281.0,165521.0,166184.0,247828.0,97359.0,478141.0,237763.0,220497.0,173644.0,416085.0,231585.0,212089.0,122960.0,193750.0,210084.0,222202.0,130352.0,279043.0,121106.0,269200.0,111150.0,180141.0,159693.0,159042.0,127419.0,242659.0,130332.0,187341.0,136215.0,169167.0,154825.0,110697.0,245486.0,118487.0,112627.0
2010-07-01,245021.0,330867.0,155819.0,155645.0,323518.0,142026.0,255718.0,103470.0,233305.0,153961.0,255659.0,324217.0,182592.0,142669.0,144155.0,135965.0,157786.0,163566.0,165616.0,247711.0,97543.0,479364.0,236250.0,218800.0,173235.0,417500.0,231956.0,211882.0,122632.0,192522.0,209923.0,222183.0,129681.0,277982.0,120960.0,268578.0,110932.0,179004.0,159126.0,159106.0,127215.0,242834.0,130085.0,186742.0,135280.0,169838.0,154756.0,110451.0,245022.0,118334.0,112283.0
2010-08-01,243830.0,328438.0,154429.0,153924.0,321918.0,141396.0,255418.0,103024.0,232176.0,153107.0,253035.0,323310.0,181458.0,142310.0,142948.0,135230.0,157191.0,161671.0,164909.0,247428.0,97799.0,480770.0,234486.0,216646.0,172612.0,417711.0,232324.0,211420.0,122197.0,191311.0,209576.0,222246.0,128980.0,275850.0,120689.0,267569.0,110656.0,177837.0,157969.0,159143.0,126929.0,243044.0,129528.0,185358.0,134250.0,170507.0,154547.0,110187.0,243770.0,118135.0,111862.0
2010-09-01,242708.0,326316.0,152970.0,151595.0,319832.0,140738.0,254668.0,102243.0,231029.0,151634.0,250663.0,321272.0,179306.0,141862.0,141335.0,134379.0,156446.0,159724.0,164150.0,246128.0,97397.0,481033.0,232159.0,215061.0,171736.0,415845.0,232432.0,211087.0,121633.0,190557.0,209173.0,222517.0,128384.0,273535.0,120173.0,266047.0,110325.0,176776.0,156466.0,159035.0,126581.0,243012.0,128844.0,183549.0,133219.0,171357.0,154370.0,109727.0,242369.0,117975.0,111339.0
2010-10-01,241787.0,324002.0,151464.0,150132.0,317483.0,140116.0,253497.0,101461.0,230004.0,150415.0,248049.0,319339.0,177906.0,141329.0,139959.0,133444.0,155674.0,157828.0,163437.0,244473.0,96876.0,481387.0,229933.0,213527.0,170768.0,414231.0,232597.0,210624.0,121014.0,189681.0,209000.0,222082.0,127921.0,271449.0,119628.0,263786.0,109883.0,175030.0,155008.0,158980.0,126154.0,242690.0,128360.0,181632.0,132368.0,171800.0,154224.0,109305.0,240386.0,117799.0,110817.0
2010-11-01,240818.0,322103.0,149952.0,148258.0,315331.0,139480.0,252441.0,100526.0,229065.0,149829.0,245640.0,317627.0,175618.0,140790.0,138447.0,132486.0,154909.0,155793.0,162692.0,242865.0,96238.0,483368.0,227962.0,211730.0,169730.0,411265.0,232730.0,209807.0,120253.0,188691.0,208614.0,221085.0,127293.0,269374.0,119019.0,261113.0,109227.0,173240.0,153651.0,158908.0,125759.0,241971.0,127937.0,180001.0,131578.0,172093.0,153966.0,108743.0,238564.0,117407.0,110436.0
2010-12-01,240136.0,320932.0,148545.0,146607.0,313400.0,138967.0,251382.0,99691.0,228149.0,149062.0,243268.0,317018.0,173610.0,140195.0,137115.0,131588.0,154005.0,154015.0,161983.0,241999.0,96073.0,484035.0,226042.0,209434.0,168804.0,411027.0,233005.0,208746.0,119420.0,187495.0,208330.0,219977.0,126551.0,267298.0,118559.0,258692.0,108758.0,171711.0,152560.0,158873.0,125352.0,241679.0,127509.0,178031.0,131102.0,172181.0,153342.0,108258.0,237028.0,116937.0,110333.0
2011-01-01,239518.0,319979.0,147096.0,144681.0,311900.0,138512.0,250755.0,98768.0,227421.0,147497.0,241342.0,316290.0,171838.0,139495.0,135729.0,130804.0,152990.0,152410.0,161229.0,241163.0,95929.0,484939.0,224212.0,207444.0,168026.0,409664.0,232771.0,207551.0,118670.0,187459.0,208187.0,219160.0,125792.0,265458.0,118113.0,257654.0,108460.0,171529.0,151517.0,158786.0,125063.0,241341.0,127073.0,176277.0,130928.0,172202.0,152310.0,107847.0,235691.0,116307.0,110345.0
2011-02-01,238856.0,318947.0,145759.0,142916.0,310372.0,138046.0,250239.0,98053.0,226730.0,145477.0,239873.0,315023.0,170465.0,138912.0,134686.0,130134.0,151826.0,150783.0,160549.0,240683.0,95793.0,484349.0,222219.0,205633.0,167415.0,409529.0,232535.0,206216.0,117966.0,187904.0,208251.0,219137.0,125191.0,264635.0,117713.0,257213.0,108309.0,171476.0,150438.0,158518.0,124726.0,240903.0,126744.0,174377.0,130901.0,172302.0,151316.0,107566.0,234528.0,115745.0,110286.0
2011-03-01,238041.0,317125.0,144349.0,141638.0,308746.0,137629.0,249955.0,97406.0,226063.0,143386.0,238014.0,313224.0,169514.0,138352.0,133556.0,129345.0,151000.0,149678.0,159829.0,239594.0,95540.0,484353.0,220042.0,204528.0,166960.0,408520.0,232180.0,205124.0,117461.0,188555.0,208338.0,218691.0,124818.0,264405.0,117384.0,256167.0,108035.0,171537.0,149481.0,158325.0,124383.0,240079.0,126313.0,173216.0,130821.0,172623.0,150477.0,107400.0,233003.0,115251.0,110146.0
2011-04-01,237334.0,315374.0,143029.0,139924.0,306777.0,137247.0,249416.0,96817.0,225333.0,141406.0,235997.0,311886.0,168148.0,138003.0,132215.0,128555.0,150177.0,148113.0,159045.0,238239.0,95378.0,481908.0,217976.0,203324.0,166396.0,408621.0,232151.0,204567.0,116912.0,188297.0,208268.0,218194.0,124489.0,263873.0,117093.0,254908.0,107738.0,170712.0,148485.0,157979.0,124031.0,239125.0,125814.0,171800.0,130326.0,173086.0,150057.0,107194.0,231458.0,114910.0,109938.0
2011-05-01,236622.0,312470.0,141694.0,138377.0,304585.0,136954.0,248884.0,96302.0,224290.0,140167.0,232883.0,310762.0,167370.0,137578.0,130553.0,127784.0,149435.0,146852.0,158310.0,236197.0,95257.0,479650.0,216306.0,202498.0,165744.0,408368.0,231794.0,204273.0,116417.0,187878.0,207905.0,217019.0,124244.0,262665.0,116799.0,253323.0,107427.0,169620.0,147618.0,157798.0,123713.0,238586.0,125534.0,170446.0,130112.0,173014.0,149724.0,106884.0,229625.0,114624.0,109836.0
2011-06-01,235980.0,310672.0,140551.0,136609.0,302298.0,136584.0,248030.0,95792.0,223462.0,138508.0,230590.0,310087.0,166096.0,137230.0,129064.0,127186.0,148700.0,146007.0,157659.0,234726.0,95355.0,476719.0,215266.0,201420.0,164891.0,408209.0,231594.0,204097.0,115944.0,187649.0,207124.0,216062.0,123940.0,261326.0,116537.0,252462.0,107204.0,168348.0,146856.0,157829.0,123475.0,238543.0,125334.0,169043.0,129944.0,172408.0,149590.0,106652.0,228090.0,114342.0,109651.0
2011-07-01,235267.0,309013.0,139495.0,135644.0,299867.0,136438.0,247302.0,95484.0,222645.0,137499.0,228417.0,309279.0,165602.0,136855.0,127914.0,126710.0,148193.0,145932.0,157097.0,233002.0,95387.0,474847.0,214409.0,200720.0,164111.0,408582.0,231338.0,203671.0,115666.0,187614.0,206608.0,214721.0,123612.0,259695.0,116426.0,251043.0,107187.0,167680.0,146065.0,157910.0,123324.0,238670.0,125152.0,167873.0,130030.0,171832.0,149485.0,106527.0,227018.0,114092.0,109716.0
2011-08-01,234736.0,307019.0,138734.0,135067.0,297843.0,136313.0,246592.0,95373.0,222274.0,135651.0,226930.0,308415.0,164441.0,136549.0,127210.0,126169.0,147711.0,145807.0,156488.0,231640.0,95484.0,472475.0,213545.0,200451.0,163507.0,407840.0,231096.0,203655.0,115443.0,187380.0,206480.0,213861.0,123286.0,258018.0,116513.0,249353.0,107279.0,167197.0,145535.0,158031.0,123238.0,238780.0,124828.0,167056.0,130083.0,171758.0,149404.0,106515.0,225985.0,113883.0,109635.0
2011-09-01,234036.0,304562.0,138172.0,134748.0,296082.0,136262.0,245957.0,95351.0,222087.0,134835.0,225068.0,306908.0,163447.0,136240.0,126746.0,125752.0,147205.0,145578.0,155979.0,230062.0,95361.0,470418.0,212785.0,199674.0,163102.0,407608.0,230806.0,203686.0,115165.0,186912.0,206725.0,213011.0,122901.0,256179.0,116599.0,247291.0,107448.0,166888.0,145102.0,157940.0,123222.0,238618.0,124472.0,166257.0,129985.0,171868.0,149207.0,106522.0,224519.0,113668.0,109547.0
2011-10-01,233345.0,302062.0,137913.0,134756.0,294474.0,136077.0,245298.0,95283.0,221985.0,134081.0,223329.0,305018.0,161497.0,135870.0,126354.0,125189.0,146683.0,145496.0,155338.0,228510.0,95265.0,469535.0,211709.0,198927.0,162735.0,406525.0,230643.0,203900.0,114793.0,186334.0,206620.0,212658.0,122505.0,255067.0,116588.0,245204.0,107264.0,166477.0,144616.0,157986.0,123200.0,238552.0,124053.0,165458.0,130036.0,172119.0,149115.0,106570.0,222773.0,113427.0,109220.0
2011-11-01,232817.0,301407.0,137794.0,134692.0,292642.0,135794.0,244556.0,95076.0,222014.0,133601.0,221732.0,303229.0,160285.0,135536.0,125951.0,124741.0,146184.0,145485.0,154727.0,226438.0,95176.0,467789.0,210436.0,198103.0,162330.0,406176.0,230977.0,203966.0,114398.0,185766.0,206716.0,211922.0,121972.0,254375.0,116444.0,243632.0,107022.0,166041.0,144206.0,158098.0,123255.0,238492.0,123744.0,164535.0,130033.0,172281.0,148944.0,106562.0,221524.0,113356.0,109045.0
2011-12-01,232680.0,300824.0,137744.0,135513.0,290758.0,135503.0,243987.0,94840.0,222101.0,133032.0,220454.0,302069.0,158490.0,135229.0,125148.0,124190.0,146021.0,145505.0,154144.0,224685.0,95218.0,468278.0,209070.0,198174.0,161939.0,404959.0,231187.0,204018.0,114043.0,185153.0,206898.0,211204.0,121592.0,253764.0,116232.0,242096.0,106748.0,165615.0,143605.0,158285.0,123331.0,238699.0,123462.0,163605.0,129920.0,172407.0,148601.0,106504.0,220165.0,113299.0,108938.0
2012-01-01,232720.0,300613.0,137807.0,136046.0,289409.0,135416.0,243472.0,94658.0,222485.0,132877.0,219603.0,301076.0,157602.0,135116.0,124579.0,123854.0,146044.0,145438.0,153735.0,223684.0,95213.0,468740.0,208230.0,198155.0,161611.0,405416.0,231256.0,204216.0,113585.0,184460.0,207706.0,210329.0,121543.0,252928.0,115937.0,240893.0,106659.0,165303.0,143217.0,158448.0,123312.0,239528.0,123385.0,162953.0,129495.0,172650.0,148338.0,106478.0,219234.0,113293.0,108866.0
2012-02-01,233073.0,300359.0,137912.0,136999.0,288550.0,135666.0,242940.0,94552.0,223013.0,132604.0,218492.0,300131.0,155955.0,135008.0,124054.0,123640.0,146339.0,145822.0,153474.0,222601.0,95252.0,469943.0,208006.0,198486.0,161373.0,404891.0,231156.0,204316.0,113146.0,183591.0,208395.0,209756.0,121568.0,252445.0,115797.0,239797.0,106686.0,165058.0,142616.0,158581.0,123298.0,240273.0,123396.0,162689.0,129006.0,173180.0,148140.0,106527.0,217881.0,113318.0,108773.0
2012-03-01,233499.0,300501.0,138224.0,137535.0,288264.0,136114.0,242567.0,94887.0,223608.0,132278.0,218168.0,299916.0,155755.0,135045.0,124269.0,123734.0,146345.0,146607.0,153369.0,221760.0,95358.0,471834.0,208489.0,198859.0,161275.0,406602.0,230950.0,204800.0,112893.0,182998.0,209023.0,209032.0,121687.0,252540.0,115796.0,239018.0,106766.0,164772.0,142375.0,158560.0,123318.0,241427.0,123607.0,163136.0,129039.0,174003.0,148376.0,106736.0,217590.0,113446.0,108642.0
2012-04-01,233873.0,301200.0,138612.0,139396.0,287536.0,136518.0,242462.0,95301.0,224305.0,132070.0,218160.0,300326.0,155439.0,135127.0,124488.0,124058.0,146373.0,148055.0,153506.0,220986.0,95492.0,472979.0,209439.0,199827.0,161304.0,406389.0,230881.0,205224.0,112852.0,182989.0,209433.0,208656.0,121560.0,252970.0,116034.0,238295.0,107033.0,164533.0,142252.0,158563.0,123454.0,242181.0,123831.0,163790.0,129429.0,174857.0,148724.0,107051.0,217020.0,113675.0,108601.0
2012-05-01,234177.0,302446.0,139080.0,142074.0,286808.0,136944.0,242678.0,95933.0,225369.0,132451.0,219155.0,301241.0,155741.0,135282.0,124867.0,124414.0,146241.0,149523.0,153517.0,220473.0,95495.0,474468.0,210614.0,201208.0,161385.0,407699.0,230716.0,205831.0,112833.0,183315.0,210114.0,208995.0,121559.0,253306.0,116256.0,237465.0,107385.0,164659.0,142633.0,158677.0,123659.0,243098.0,124028.0,164489.0,129988.0,175917.0,149127.0,107481.0,217292.0,113812.0,108607.0
2012-06-01,234311.0,304222.0,139574.0,145092.0,285677.0,137357.0,242953.0,96579.0,226703.0,133827.0,220410.0,301681.0,155649.0,135347.0,125271.0,124581.0,146105.0,150852.0,153382.0,220014.0,95508.0,472376.0,211685.0,202545.0,161336.0,410002.0,230739.0,206283.0,112778.0,184017.0,210900.0,209763.0,121456.0,253492.0,116364.0,236092.0,107681.0,164727.0,142877.0,158825.0,123861.0,243237.0,124323.0,165265.0,130389.0,177417.0,149396.0,107827.0,216971.0,113822.0,108613.0
2012-07-01,234505.0,306255.0,140228.0,147859.0,284675.0,137858.0,243128.0,97413.0,228270.0,135271.0,221853.0,302116.0,155061.0,135456.0,125796.0,124529.0,145847.0,152286.0,153204.0,219756.0,95573.0,472113.0,212508.0,203548.0,161157.0,414713.0,230810.0,206868.0,112761.0,184625.0,211478.0,210858.0,121440.0,253736.0,116377.0,234812.0,107902.0,164859.0,143205.0,159098.0,124109.0,243267.0,124561.0,166124.0,130797.0,178798.0,149429.0,108037.0,216503.0,113815.0,108659.0
2012-08-01,234541.0,308568.0,141017.0,150558.0,283582.0,138218.0,243222.0,98139.0,229428.0,137266.0,223209.0,302301.0,154437.0,135567.0,126138.0,124477.0,145609.0,154220.0,153206.0,219836.0,95713.0,471718.0,213565.0,204437.0,160952.0,419839.0,230923.0,207734.0,112804.0,185028.0,211712.0,211138.0,121404.0,253937.0,116341.0,233874.0,108068.0,164778.0,143135.0,159407.0,124256.0,243128.0,124703.0,167074.0,131053.0,180047.0,149520.0,108211.0,215341.0,113745.0,108605.0
2012-09-01,234813.0,311170.0,141984.0,153676.0,282937.0,138427.0,243230.0,98700.0,230719.0,139058.0,224407.0,302431.0,153663.0,135771.0,126236.0,124577.0,145634.0,156032.0,153194.0,219833.0,95797.0,474818.0,214656.0,205836.0,160762.0,424615.0,230903.0,208453.0,112851.0,185007.0,212043.0,211185.0,121455.0,254255.0,116341.0,233232.0,108090.0,165126.0,143104.0,159863.0,124471.0,243302.0,124573.0,168103.0,131471.0,181058.0,149555.0,108450.0,214285.0,113819.0,108388.0
2012-10-01,235501.0,314678.0,143113.0,156398.0,282718.0,138590.0,243105.0,99310.0,231964.0,140941.0,225822.0,303077.0,153905.0,135917.0,126396.0,124533.0,145774.0,157696.0,153215.0,219952.0,95858.0,477573.0,216116.0,207610.0,160641.0,429904.0,230616.0,209281.0,112855.0,184983.0,212892.0,211217.0,121503.0,254602.0,116416.0,233010.0,107998.0,165154.0,142778.0,160308.0,124801.0,243552.0,124515.0,169371.0,131593.0,182590.0,149603.0,108670.0,213112.0,113849.0,108095.0
2012-11-01,236656.0,318559.0,144293.0,159091.0,282935.0,138953.0,243121.0,99926.0,233434.0,143002.0,227577.0,304518.0,154210.0,136052.0,126966.0,124683.0,145952.0,158702.0,153242.0,220704.0,95927.0,482037.0,217020.0,209446.0,160563.0,435339.0,230327.0,210182.0,112810.0,185531.0,213824.0,211434.0,121668.0,255379.0,116342.0,233088.0,108006.0,165372.0,142707.0,160670.0,125177.0,244001.0,124632.0,170730.0,132027.0,184232.0,149487.0,108901.0,212335.0,113920.0,107921.0
2012-12-01,237666.0,323979.0,145655.0,160681.0,283282.0,139466.0,243275.0,100470.0,234828.0,145233.0,229442.0,306645.0,154464.0,136215.0,127732.0,124839.0,146021.0,160111.0,153319.0,221440.0,95990.0,485374.0,218335.0,211342.0,160605.0,441184.0,230333.0,211127.0,112786.0,186140.0,214959.0,211905.0,121772.0,256287.0,116364.0,233787.0,108197.0,164992.0,142463.0,161126.0,125566.0,243814.0,124832.0,172035.0,132465.0,186015.0,149328.0,109135.0,211641.0,113910.0,107928.0
2013-01-01,238800.0,329509.0,147210.0,162808.0,284133.0,140153.0,243538.0,101069.0,236522.0,148004.0,231015.0,308174.0,154982.0,136483.0,128777.0,125382.0,146097.0,161829.0,153485.0,221984.0,96053.0,487943.0,219973.0,213200.0,160767.0,442265.0,230630.0,211826.0,112813.0,186560.0,215644.0,211966.0,121974.0,257592.0,116323.0,234768.0,108524.0,164745.0,142555.0,161710.0,126040.0,244282.0,124875.0,173310.0,133553.0,187624.0,149276.0,109470.0,211759.0,113972.0,107957.0
2013-02-01,239779.0,335903.0,148923.0,164191.0,284849.0,140891.0,244045.0,101974.0,238457.0,151065.0,232809.0,310614.0,155764.0,136814.0,129872.0,125732.0,146238.0,163505.0,153719.0,222826.0,96193.0,489355.0,222775.0,215191.0,161036.0,441811.0,231016.0,212282.0,112944.0,186752.0,216356.0,212526.0,122131.0,259055.0,116511.0,235429.0,108744.0,164500.0,142244.0,162344.0,126580.0,244664.0,124770.0,174376.0,134618.0,189462.0,149476.0,109757.0,212265.0,114108.0,107967.0
2013-03-01,240949.0,342413.0,150598.0,166165.0,285754.0,141801.0,244559.0,103204.0,240589.0,154840.0,234927.0,312945.0,156515.0,137191.0,131065.0,126067.0,146683.0,165763.0,154170.0,223814.0,96471.0,491088.0,225446.0,217410.0,161389.0,441088.0,231343.0,213027.0,113092.0,187017.0,216908.0,213612.0,122460.0,260824.0,116684.0,236251.0,108994.0,164957.0,142617.0,162972.0,126941.0,245766.0,124997.0,175563.0,135336.0,191137.0,149928.0,109929.0,213101.0,114356.0,108047.0
